Time,Channel,Raw,Enginerring,EngVlaue
26:15.1,115,509, engValue_t,509
26:15.1,115,544, engValue_t,544
26:15.1,115,556, engValue_t,556
26:15.1,115,558, engValue_t,558
26:15.1,115,542, engValue_t,542
26:15.1,115,522, engValue_t,522
26:15.1,115,523, engValue_t,523
26:15.2,115,522, engValue_t,522
26:15.2,115,445, engValue_t,445
26:15.2,115,468, engValue_t,468
26:15.2,115,513, engValue_t,513
26:15.2,115,524, engValue_t,524
26:15.2,115,568, engValue_t,568
26:15.2,115,623, engValue_t,623
26:15.2,115,665, engValue_t,665
26:15.2,115,707, engValue_t,707
26:15.3,115,700, engValue_t,700
26:15.3,115,701, engValue_t,701
26:15.3,115,701, engValue_t,701
26:15.3,115,682, engValue_t,682
26:15.3,115,656, engValue_t,656
26:15.3,115,603, engValue_t,603
26:15.3,115,603, engValue_t,603
26:15.3,115,582, engValue_t,582
26:15.4,115,569, engValue_t,569
26:15.4,115,603, engValue_t,603
26:15.4,115,602, engValue_t,602
26:15.4,115,571, engValue_t,571
26:15.4,115,559, engValue_t,559
26:15.4,115,582, engValue_t,582
26:15.4,115,582, engValue_t,582
26:15.4,115,627, engValue_t,627
26:15.4,115,667, engValue_t,667
26:15.4,115,725, engValue_t,725
26:15.4,115,737, engValue_t,737
26:15.5,115,766, engValue_t,766
26:15.5,115,744, engValue_t,744
26:15.5,115,769, engValue_t,769
26:15.5,115,766, engValue_t,766
26:15.5,115,755, engValue_t,755
26:15.5,115,737, engValue_t,737
26:15.5,115,714, engValue_t,714
26:15.5,115,690, engValue_t,690
26:15.6,115,718, engValue_t,718
26:15.6,115,646, engValue_t,646
26:15.6,115,648, engValue_t,648
26:15.6,115,674, engValue_t,674
26:15.6,115,692, engValue_t,692
26:15.6,115,715, engValue_t,715
26:15.6,115,722, engValue_t,722
26:15.6,115,750, engValue_t,750
26:15.6,115,824, engValue_t,824
26:15.6,115,802, engValue_t,802
26:15.7,115,846, engValue_t,846
26:15.7,115,904, engValue_t,904
26:15.7,115,857, engValue_t,857
26:15.7,115,873, engValue_t,873
26:15.7,115,827, engValue_t,827
26:15.7,115,791, engValue_t,791
26:15.7,115,791, engValue_t,791
26:15.7,115,791, engValue_t,791
26:15.8,115,772, engValue_t,772
26:15.8,115,786, engValue_t,786
26:15.8,115,773, engValue_t,773
26:15.8,115,819, engValue_t,819
26:15.8,115,826, engValue_t,826
26:15.8,115,826, engValue_t,826
26:15.8,115,837, engValue_t,837
26:15.8,115,895, engValue_t,895
26:15.8,115,895, engValue_t,895
26:15.9,115,948, engValue_t,948
26:15.9,115,985, engValue_t,985
26:15.9,115,1037, engValue_t,1037
26:15.9,115,1010, engValue_t,1010
26:15.9,115,1009, engValue_t,1009
26:15.9,115,996, engValue_t,996
26:15.9,115,963, engValue_t,963
26:15.9,115,968, engValue_t,968
26:15.9,115,913, engValue_t,913
26:15.9,115,935, engValue_t,935
26:16.0,115,961, engValue_t,961
26:16.0,115,937, engValue_t,937
26:16.0,115,937, engValue_t,937
26:16.0,115,970, engValue_t,970
26:16.0,115,959, engValue_t,959
26:16.0,115,950, engValue_t,950
26:16.0,115,939, engValue_t,939
26:16.0,115,957, engValue_t,957
26:16.0,115,961, engValue_t,961
26:16.0,115,985, engValue_t,985
26:16.1,115,974, engValue_t,974
26:16.1,115,972, engValue_t,972
26:16.1,115,948, engValue_t,948
26:16.1,115,961, engValue_t,961
26:16.1,115,961, engValue_t,961
26:16.1,115,950, engValue_t,950
26:16.1,115,950, engValue_t,950
26:16.1,115,948, engValue_t,948
26:16.1,115,915, engValue_t,915
26:16.2,115,985, engValue_t,985
26:16.2,115,961, engValue_t,961
26:16.2,115,961, engValue_t,961
26:16.2,115,941, engValue_t,941
26:16.2,115,941, engValue_t,941
26:16.2,115,939, engValue_t,939
26:16.2,115,917, engValue_t,917
26:16.2,115,943, engValue_t,943
26:16.2,115,950, engValue_t,950
26:16.2,115,944, engValue_t,944
26:16.3,115,961, engValue_t,961
26:16.3,115,965, engValue_t,965
26:16.3,115,919, engValue_t,919
26:16.3,115,893, engValue_t,893
26:16.3,115,893, engValue_t,893
26:16.3,115,902, engValue_t,902
26:16.3,115,917, engValue_t,917
26:16.3,115,891, engValue_t,891
26:16.3,115,950, engValue_t,950
26:16.4,115,950, engValue_t,950
26:16.4,115,937, engValue_t,937
26:16.4,115,941, engValue_t,941
26:16.4,115,954, engValue_t,954
26:16.4,115,937, engValue_t,937
26:16.4,115,928, engValue_t,928
26:16.4,115,926, engValue_t,926
26:16.4,115,924, engValue_t,924
26:16.4,115,928, engValue_t,928
26:16.4,115,961, engValue_t,961
26:16.5,115,937, engValue_t,937
26:16.5,115,961, engValue_t,961
26:16.5,115,948, engValue_t,948
26:16.5,115,987, engValue_t,987
26:16.5,115,948, engValue_t,948
26:16.5,115,950, engValue_t,950
26:16.5,115,941, engValue_t,941
26:16.5,115,928, engValue_t,928
26:16.5,115,974, engValue_t,974
26:16.6,115,972, engValue_t,972
26:16.6,115,994, engValue_t,994
26:16.6,115,1001, engValue_t,1001
26:16.6,115,985, engValue_t,985
26:16.6,115,1011, engValue_t,1011
26:16.6,115,1018, engValue_t,1018
26:16.6,115,1018, engValue_t,1018
26:16.6,115,996, engValue_t,996
26:16.6,115,987, engValue_t,987
26:16.7,115,987, engValue_t,987
26:16.7,115,950, engValue_t,950
26:16.7,115,987, engValue_t,987
26:16.7,115,974, engValue_t,974
26:16.7,115,976, engValue_t,976
26:16.7,115,983, engValue_t,983
26:16.7,115,972, engValue_t,972
26:16.7,115,972, engValue_t,972
26:16.7,115,900, engValue_t,900
26:16.7,115,948, engValue_t,948
26:16.7,115,988, engValue_t,988
26:16.8,115,1005, engValue_t,1005
26:16.8,115,1032, engValue_t,1032
26:16.8,115,1063, engValue_t,1063
26:16.8,115,1105, engValue_t,1105
26:16.8,115,1140, engValue_t,1140
26:16.8,115,1151, engValue_t,1151
26:16.8,115,1224, engValue_t,1224
26:16.8,115,1237, engValue_t,1237
26:16.8,115,1146, engValue_t,1146
26:16.9,115,1140, engValue_t,1140
26:16.9,115,1168, engValue_t,1168
26:16.9,115,1129, engValue_t,1129
26:16.9,115,1079, engValue_t,1079
26:16.9,115,1072, engValue_t,1072
26:16.9,115,1094, engValue_t,1094
26:16.9,115,1023, engValue_t,1023
26:16.9,115,1020, engValue_t,1020
26:16.9,115,1030, engValue_t,1030
26:16.9,115,1081, engValue_t,1081
26:17.0,115,1076, engValue_t,1076
26:17.0,115,1131, engValue_t,1131
26:17.0,115,1161, engValue_t,1161
26:17.0,115,1175, engValue_t,1175
26:17.0,115,1129, engValue_t,1129
26:17.0,115,1153, engValue_t,1153
26:17.0,115,1188, engValue_t,1188
26:17.0,115,1250, engValue_t,1250
26:17.1,115,1250, engValue_t,1250
26:17.1,115,1246, engValue_t,1246
26:17.1,115,1244, engValue_t,1244
26:17.1,115,1231, engValue_t,1231
26:17.1,115,1166, engValue_t,1166
26:17.1,115,1166, engValue_t,1166
26:17.1,115,1175, engValue_t,1175
26:17.1,115,1140, engValue_t,1140
26:17.1,115,1164, engValue_t,1164
26:17.2,115,1129, engValue_t,1129
26:17.2,115,1153, engValue_t,1153
26:17.2,115,1131, engValue_t,1131
26:17.2,115,1142, engValue_t,1142
26:17.2,115,1116, engValue_t,1116
26:17.2,115,1100, engValue_t,1100
26:17.2,115,1081, engValue_t,1081
26:17.2,115,1129, engValue_t,1129
26:17.2,115,1120, engValue_t,1120
26:17.3,115,1168, engValue_t,1168
26:17.3,115,1225, engValue_t,1225
26:17.3,115,1214, engValue_t,1214
26:17.3,115,1263, engValue_t,1263
26:17.3,115,1328, engValue_t,1328
26:17.3,115,1393, engValue_t,1393
26:17.3,115,1417, engValue_t,1417
26:17.3,115,1452, engValue_t,1452
26:17.3,115,1409, engValue_t,1409
26:17.3,115,1366, engValue_t,1366
26:17.4,115,1320, engValue_t,1320
26:17.4,115,1360, engValue_t,1360
26:17.4,115,1320, engValue_t,1320
26:17.4,115,1336, engValue_t,1336
26:17.4,115,1334, engValue_t,1334
26:17.4,115,1314, engValue_t,1314
26:17.4,115,1350, engValue_t,1350
26:17.4,115,1320, engValue_t,1320
26:17.4,115,1296, engValue_t,1296
26:17.5,115,1290, engValue_t,1290
26:17.5,115,1271, engValue_t,1271
26:17.5,115,1323, engValue_t,1323
26:17.5,115,1323, engValue_t,1323
26:17.5,115,1288, engValue_t,1288
26:17.5,115,1317, engValue_t,1317
26:17.5,115,1325, engValue_t,1325
26:17.5,115,1325, engValue_t,1325
26:17.5,115,1358, engValue_t,1358
26:17.6,115,1369, engValue_t,1369
26:17.6,115,1369, engValue_t,1369
26:17.6,115,1396, engValue_t,1396
26:17.6,115,1387, engValue_t,1387
26:17.6,115,1374, engValue_t,1374
26:17.6,115,1298, engValue_t,1298
26:17.6,115,1294, engValue_t,1294
26:17.6,115,1387, engValue_t,1387
26:17.7,115,1463, engValue_t,1463
26:17.7,115,1498, engValue_t,1498
26:17.7,115,1506, engValue_t,1506
26:17.7,115,1485, engValue_t,1485
26:17.7,115,1458, engValue_t,1458
26:17.7,115,1453, engValue_t,1453
26:17.7,115,1472, engValue_t,1472
26:17.7,115,1518, engValue_t,1518
26:17.7,115,1622, engValue_t,1622
26:17.8,115,1679, engValue_t,1679
26:17.8,115,1724, engValue_t,1724
26:17.8,115,1703, engValue_t,1703
26:17.8,115,1709, engValue_t,1709
26:17.8,115,1667, engValue_t,1667
26:17.8,115,1685, engValue_t,1685
26:17.8,115,1753, engValue_t,1753
26:17.8,115,1718, engValue_t,1718
26:17.8,115,1682, engValue_t,1682
26:17.8,115,1660, engValue_t,1660
26:17.8,115,1653, engValue_t,1653
26:17.9,115,1625, engValue_t,1625
26:17.9,115,1625, engValue_t,1625
26:17.9,115,1604, engValue_t,1604
26:17.9,115,1590, engValue_t,1590
26:17.9,115,1582, engValue_t,1582
26:17.9,115,1582, engValue_t,1582
26:17.9,115,1590, engValue_t,1590
26:17.9,115,1593, engValue_t,1593
26:17.9,115,1593, engValue_t,1593
26:18.0,115,1572, engValue_t,1572
26:18.0,115,1569, engValue_t,1569
26:18.0,115,1569, engValue_t,1569
26:18.0,115,1572, engValue_t,1572
26:18.0,115,1566, engValue_t,1566
26:18.0,115,1572, engValue_t,1572
26:18.0,115,1572, engValue_t,1572
26:18.0,115,1593, engValue_t,1593
26:18.0,115,1567, engValue_t,1567
26:18.0,115,1576, engValue_t,1576
26:18.1,115,1598, engValue_t,1598
26:18.1,115,1579, engValue_t,1579
26:18.1,115,1558, engValue_t,1558
26:18.1,115,1566, engValue_t,1566
26:18.1,115,1582, engValue_t,1582
26:18.1,115,1561, engValue_t,1561
26:18.1,115,1576, engValue_t,1576
26:18.1,115,1569, engValue_t,1569
26:18.1,115,1584, engValue_t,1584
26:18.1,115,1569, engValue_t,1569
26:18.2,115,1582, engValue_t,1582
26:18.2,115,1552, engValue_t,1552
26:18.2,115,1582, engValue_t,1582
26:18.2,115,1584, engValue_t,1584
26:18.2,115,1569, engValue_t,1569
26:18.2,115,1560, engValue_t,1560
26:18.2,115,1558, engValue_t,1558
26:18.2,115,1579, engValue_t,1579
26:18.2,115,1587, engValue_t,1587
26:18.3,115,1572, engValue_t,1572
26:18.3,115,1566, engValue_t,1566
26:18.3,115,1576, engValue_t,1576
26:18.3,115,1582, engValue_t,1582
26:18.3,115,1572, engValue_t,1572
26:18.3,115,1579, engValue_t,1579
26:18.3,115,1573, engValue_t,1573
26:18.3,115,1564, engValue_t,1564
26:18.3,115,1564, engValue_t,1564
26:18.3,115,1573, engValue_t,1573
26:18.4,115,1579, engValue_t,1579
26:18.4,115,1541, engValue_t,1541
26:18.4,115,1541, engValue_t,1541
26:18.4,115,1601, engValue_t,1601
26:18.4,115,1572, engValue_t,1572
26:18.4,115,1572, engValue_t,1572
26:18.4,115,1576, engValue_t,1576
26:18.4,115,1633, engValue_t,1633
26:18.4,115,1633, engValue_t,1633
26:18.5,115,1485, engValue_t,1485
26:18.5,115,1493, engValue_t,1493
26:18.5,115,1555, engValue_t,1555
26:18.5,115,1558, engValue_t,1558
26:18.5,115,1570, engValue_t,1570
26:18.5,115,1541, engValue_t,1541
26:18.5,115,1570, engValue_t,1570
26:18.5,115,1598, engValue_t,1598
26:18.5,115,1593, engValue_t,1593
26:18.6,115,1611, engValue_t,1611
26:18.6,115,1573, engValue_t,1573
26:18.6,115,1536, engValue_t,1536
26:18.6,115,1541, engValue_t,1541
26:18.6,115,1563, engValue_t,1563
26:18.6,115,1566, engValue_t,1566
26:18.6,115,1573, engValue_t,1573
26:18.6,115,1605, engValue_t,1605
26:18.7,115,1579, engValue_t,1579
26:18.7,115,1593, engValue_t,1593
26:18.7,115,1523, engValue_t,1523
26:18.7,115,1509, engValue_t,1509
26:18.7,115,1509, engValue_t,1509
26:18.7,115,1527, engValue_t,1527
26:18.7,115,1581, engValue_t,1581
26:18.7,115,1595, engValue_t,1595
26:18.7,115,1630, engValue_t,1630
26:18.7,115,1613, engValue_t,1613
26:18.8,115,1570, engValue_t,1570
26:18.8,115,1527, engValue_t,1527
26:18.8,115,1441, engValue_t,1441
26:18.8,115,1425, engValue_t,1425
26:18.8,115,1401, engValue_t,1401
26:18.8,115,1420, engValue_t,1420
26:18.8,115,1444, engValue_t,1444
26:18.8,115,1444, engValue_t,1444
26:18.8,115,1447, engValue_t,1447
26:18.8,115,1520, engValue_t,1520
26:18.8,115,1508, engValue_t,1508
26:18.9,115,1492, engValue_t,1492
26:18.9,115,1500, engValue_t,1500
26:18.9,115,1500, engValue_t,1500
26:18.9,115,1436, engValue_t,1436
26:18.9,115,1444, engValue_t,1444
26:18.9,115,1449, engValue_t,1449
26:18.9,115,1433, engValue_t,1433
26:18.9,115,1422, engValue_t,1422
26:18.9,115,1379, engValue_t,1379
26:19.0,115,1331, engValue_t,1331
26:19.0,115,1249, engValue_t,1249
26:19.0,115,1199, engValue_t,1199
26:19.0,115,1184, engValue_t,1184
26:19.0,115,1175, engValue_t,1175
26:19.0,115,1236, engValue_t,1236
26:19.0,115,1220, engValue_t,1220
26:19.0,115,1275, engValue_t,1275
26:19.0,115,1290, engValue_t,1290
26:19.0,115,1307, engValue_t,1307
26:19.1,115,1358, engValue_t,1358
26:19.1,115,1371, engValue_t,1371
26:19.1,115,1342, engValue_t,1342
26:19.1,115,1309, engValue_t,1309
26:19.1,115,1272, engValue_t,1272
26:19.1,115,1258, engValue_t,1258
26:19.1,115,1226, engValue_t,1226
26:19.1,115,1218, engValue_t,1218
26:19.1,115,1183, engValue_t,1183
26:19.2,115,1151, engValue_t,1151
26:19.2,115,1048, engValue_t,1048
26:19.2,115,1041, engValue_t,1041
26:19.2,115,998, engValue_t,998
26:19.2,115,1052, engValue_t,1052
26:19.2,115,1114, engValue_t,1114
26:19.2,115,1140, engValue_t,1140
26:19.2,115,1200, engValue_t,1200
26:19.2,115,1200, engValue_t,1200
26:19.3,115,1187, engValue_t,1187
26:19.3,115,1159, engValue_t,1159
26:19.3,115,1159, engValue_t,1159
26:19.3,115,1072, engValue_t,1072
26:19.3,115,1072, engValue_t,1072
26:19.3,115,1061, engValue_t,1061
26:19.3,115,1061, engValue_t,1061
26:19.3,115,1088, engValue_t,1088
26:19.3,115,1048, engValue_t,1048
26:19.3,115,1048, engValue_t,1048
26:19.4,115,917, engValue_t,917
26:19.4,115,849, engValue_t,849
26:19.4,115,838, engValue_t,838
26:19.4,115,895, engValue_t,895
26:19.4,115,950, engValue_t,950
26:19.4,115,992, engValue_t,992
26:19.4,115,1014, engValue_t,1014
26:19.4,115,1016, engValue_t,1016
26:19.4,115,1014, engValue_t,1014
26:19.4,115,990, engValue_t,990
26:19.5,115,992, engValue_t,992
26:19.5,115,1014, engValue_t,1014
26:19.5,115,1027, engValue_t,1027
26:19.5,115,1037, engValue_t,1037
26:19.5,115,1057, engValue_t,1057
26:19.5,115,1083, engValue_t,1083
26:19.5,115,1057, engValue_t,1057
26:19.5,115,1124, engValue_t,1124
26:19.5,115,1122, engValue_t,1122
26:19.5,115,1066, engValue_t,1066
26:19.6,115,915, engValue_t,915
26:19.6,115,862, engValue_t,862
26:19.6,115,819, engValue_t,819
26:19.6,115,821, engValue_t,821
26:19.6,115,873, engValue_t,873
26:19.6,115,913, engValue_t,913
26:19.6,115,893, engValue_t,893
26:19.6,115,891, engValue_t,891
26:19.6,115,882, engValue_t,882
26:19.7,115,860, engValue_t,860
26:19.7,115,848, engValue_t,848
26:19.7,115,870, engValue_t,870
26:19.7,115,871, engValue_t,871
26:19.7,115,893, engValue_t,893
26:19.7,115,879, engValue_t,879
26:19.7,115,873, engValue_t,873
26:19.7,115,873, engValue_t,873
26:19.8,115,838, engValue_t,838
26:19.8,115,868, engValue_t,868
26:19.8,115,868, engValue_t,868
26:19.8,115,846, engValue_t,846
26:19.8,115,826, engValue_t,826
26:19.8,115,835, engValue_t,835
26:19.8,115,816, engValue_t,816
26:19.8,115,783, engValue_t,783
26:19.8,115,729, engValue_t,729
26:19.9,115,667, engValue_t,667
26:19.9,115,650, engValue_t,650
26:19.9,115,635, engValue_t,635
26:19.9,115,614, engValue_t,614
26:19.9,115,627, engValue_t,627
26:19.9,115,648, engValue_t,648
26:19.9,115,659, engValue_t,659
26:19.9,115,689, engValue_t,689
26:19.9,115,690, engValue_t,690
26:19.9,115,646, engValue_t,646
26:20.0,115,678, engValue_t,678
26:20.0,115,645, engValue_t,645
26:20.0,115,630, engValue_t,630
26:20.0,115,646, engValue_t,646
26:20.0,115,645, engValue_t,645
26:20.0,115,623, engValue_t,623
26:20.0,115,592, engValue_t,592
26:20.0,115,613, engValue_t,613
26:20.0,115,557, engValue_t,557
26:20.0,115,559, engValue_t,559
26:20.1,115,524, engValue_t,524
26:20.1,115,511, engValue_t,511
26:20.1,115,523, engValue_t,523
26:20.1,115,478, engValue_t,478
26:20.1,115,468, engValue_t,468
26:20.1,115,468, engValue_t,468
26:20.1,115,480, engValue_t,480
26:20.2,115,478, engValue_t,478
26:20.2,115,467, engValue_t,467
26:20.2,115,444, engValue_t,444
26:20.2,115,446, engValue_t,446
26:20.2,115,401, engValue_t,401
26:20.2,115,401, engValue_t,401
26:20.2,115,443, engValue_t,443
26:20.2,115,443, engValue_t,443
26:20.2,115,467, engValue_t,467
26:20.2,115,469, engValue_t,469
26:20.2,115,447, engValue_t,447
26:20.3,115,456, engValue_t,456
26:20.3,115,412, engValue_t,412
26:20.3,115,378, engValue_t,378
26:20.3,115,344, engValue_t,344
26:20.3,115,301, engValue_t,301
26:20.3,115,266, engValue_t,266
26:20.3,115,279, engValue_t,279
26:20.3,115,268, engValue_t,268
26:20.3,115,312, engValue_t,312
26:20.4,115,345, engValue_t,345
26:20.4,115,333, engValue_t,333
26:20.4,115,355, engValue_t,355
26:20.4,115,345, engValue_t,345
26:20.4,115,344, engValue_t,344
26:20.4,115,357, engValue_t,357
26:20.4,115,378, engValue_t,378
26:20.4,115,390, engValue_t,390
26:20.4,115,411, engValue_t,411
26:20.4,115,390, engValue_t,390
26:20.5,115,356, engValue_t,356
26:20.5,115,378, engValue_t,378
26:20.5,115,344, engValue_t,344
26:20.5,115,356, engValue_t,356
26:20.5,115,356, engValue_t,356
26:20.5,115,367, engValue_t,367
26:20.5,115,378, engValue_t,378
26:20.5,115,344, engValue_t,344
26:20.5,115,311, engValue_t,311
26:20.6,115,333, engValue_t,333
26:20.6,115,268, engValue_t,268
26:20.6,115,333, engValue_t,333
26:20.6,115,333, engValue_t,333
26:20.6,115,323, engValue_t,323
26:20.6,115,277, engValue_t,277
26:20.6,115,277, engValue_t,277
26:20.6,115,145, engValue_t,145
26:20.6,115,100, engValue_t,100
26:20.6,115,67, engValue_t,67
26:20.7,115,78, engValue_t,78
26:20.7,115,56, engValue_t,56
26:20.7,115,78, engValue_t,78
26:20.7,115,111, engValue_t,111
26:20.7,115,112, engValue_t,112
26:20.7,115,133, engValue_t,133
26:20.7,115,100, engValue_t,100
26:20.7,115,122, engValue_t,122
26:20.7,115,78, engValue_t,78
26:20.8,115,56, engValue_t,56
26:20.8,115,22, engValue_t,22
26:20.8,115,35956, engValue_t,-44
26:20.8,115,35922, engValue_t,-78
26:20.8,115,35911, engValue_t,-89
26:20.8,115,35866, engValue_t,-134
26:20.8,115,35899, engValue_t,-101
26:20.8,115,35889, engValue_t,-111
26:20.9,115,35911, engValue_t,-89
26:20.9,115,35866, engValue_t,-134
26:20.9,115,35833, engValue_t,-167
26:20.9,115,35845, engValue_t,-155
26:20.9,115,35799, engValue_t,-201
26:20.9,115,35755, engValue_t,-245
26:20.9,115,35743, engValue_t,-257
26:20.9,115,35766, engValue_t,-234
26:20.9,115,35822, engValue_t,-178
26:20.9,115,35788, engValue_t,-212
26:21.0,115,35800, engValue_t,-200
26:21.0,115,35822, engValue_t,-178
26:21.0,115,35800, engValue_t,-200
26:21.0,115,35821, engValue_t,-179
26:21.0,115,35799, engValue_t,-201
26:21.0,115,35799, engValue_t,-201
26:21.0,115,35811, engValue_t,-189
26:21.0,115,35800, engValue_t,-200
26:21.0,115,35855, engValue_t,-145
26:21.0,115,35855, engValue_t,-145
26:21.1,115,35866, engValue_t,-134
26:21.1,115,35866, engValue_t,-134
26:21.1,115,35845, engValue_t,-155
26:21.1,115,35844, engValue_t,-156
26:21.1,115,35788, engValue_t,-212
26:21.1,115,35733, engValue_t,-267
26:21.1,115,35777, engValue_t,-223
26:21.1,115,35777, engValue_t,-223
26:21.1,115,35788, engValue_t,-212
26:21.2,115,35788, engValue_t,-212
26:21.2,115,35744, engValue_t,-256
26:21.2,115,35721, engValue_t,-279
26:21.2,115,35711, engValue_t,-289
26:21.2,115,35665, engValue_t,-335
26:21.2,115,35643, engValue_t,-357
26:21.2,115,35578, engValue_t,-422
26:21.2,115,35552, engValue_t,-448
26:21.2,115,35599, engValue_t,-401
26:21.3,115,35588, engValue_t,-412
26:21.3,115,35600, engValue_t,-400
26:21.3,115,35598, engValue_t,-402
26:21.3,115,35587, engValue_t,-413
26:21.3,115,35567, engValue_t,-433
26:21.3,115,35552, engValue_t,-448
26:21.3,115,35523, engValue_t,-477
26:21.3,115,35466, engValue_t,-534
26:21.3,115,35453, engValue_t,-547
26:21.3,115,35422, engValue_t,-578
26:21.3,115,35432, engValue_t,-568
26:21.4,115,35442, engValue_t,-558
26:21.4,115,35500, engValue_t,-500
26:21.4,115,35500, engValue_t,-500
26:21.4,115,35477, engValue_t,-523
26:21.4,115,35420, engValue_t,-580
26:21.4,115,35420, engValue_t,-580
26:21.4,115,35355, engValue_t,-645
26:21.4,115,35312, engValue_t,-688
26:21.4,115,35290, engValue_t,-710
26:21.5,115,35290, engValue_t,-710
26:21.5,115,35308, engValue_t,-692
26:21.5,115,35307, engValue_t,-693
26:21.5,115,35307, engValue_t,-693
26:21.5,115,35286, engValue_t,-714
26:21.5,115,35241, engValue_t,-759
26:21.5,115,35241, engValue_t,-759
26:21.5,115,35220, engValue_t,-780
26:21.5,115,35187, engValue_t,-813
26:21.5,115,35201, engValue_t,-799
26:21.5,115,35207, engValue_t,-793
26:21.6,115,35220, engValue_t,-780
26:21.6,115,35204, engValue_t,-796
26:21.6,115,35231, engValue_t,-769
26:21.6,115,35217, engValue_t,-783
26:21.6,115,35218, engValue_t,-782
26:21.6,115,35184, engValue_t,-816
26:21.6,115,35185, engValue_t,-815
26:21.6,115,35130, engValue_t,-870
26:21.6,115,35116, engValue_t,-884
26:21.7,115,35119, engValue_t,-881
26:21.7,115,35167, engValue_t,-833
26:21.7,115,35173, engValue_t,-827
26:21.7,115,35239, engValue_t,-761
26:21.7,115,35247, engValue_t,-753
26:21.7,115,35231, engValue_t,-769
26:21.7,115,35207, engValue_t,-793
26:21.7,115,35193, engValue_t,-807
26:21.7,115,35130, engValue_t,-870
26:21.8,115,35070, engValue_t,-930
26:21.8,115,35076, engValue_t,-924
26:21.8,115,35085, engValue_t,-915
26:21.8,115,35072, engValue_t,-928
26:21.8,115,35109, engValue_t,-891
26:21.8,115,35094, engValue_t,-906
26:21.8,115,35135, engValue_t,-865
26:21.8,115,35125, engValue_t,-875
26:21.8,115,35114, engValue_t,-886
26:21.9,115,35103, engValue_t,-897
26:21.9,115,35019, engValue_t,-981
26:21.9,115,35019, engValue_t,-981
26:21.9,115,34984, engValue_t,-1016
26:21.9,115,35013, engValue_t,-987
26:21.9,115,35013, engValue_t,-987
26:21.9,115,35061, engValue_t,-939
26:21.9,115,35046, engValue_t,-954
26:21.9,115,35046, engValue_t,-954
26:22.0,115,34937, engValue_t,-1063
26:22.0,115,34937, engValue_t,-1063
26:22.0,115,34880, engValue_t,-1120
26:22.0,115,34852, engValue_t,-1148
26:22.0,115,34891, engValue_t,-1109
26:22.0,115,34902, engValue_t,-1098
26:22.0,115,34893, engValue_t,-1107
26:22.0,115,34937, engValue_t,-1063
26:22.0,115,34917, engValue_t,-1083
26:22.0,115,34933, engValue_t,-1067
26:22.1,115,34860, engValue_t,-1140
26:22.1,115,34867, engValue_t,-1133
26:22.1,115,34782, engValue_t,-1218
26:22.1,115,34791, engValue_t,-1209
26:22.1,115,34756, engValue_t,-1244
26:22.1,115,34777, engValue_t,-1223
26:22.1,115,34801, engValue_t,-1199
26:22.1,115,34783, engValue_t,-1217
26:22.1,115,34792, engValue_t,-1208
26:22.2,115,34743, engValue_t,-1257
26:22.2,115,34711, engValue_t,-1289
26:22.2,115,34696, engValue_t,-1304
26:22.2,115,34596, engValue_t,-1404
26:22.2,115,34583, engValue_t,-1417
26:22.2,115,34599, engValue_t,-1401
26:22.2,115,34637, engValue_t,-1363
26:22.2,115,34661, engValue_t,-1339
26:22.2,115,34689, engValue_t,-1311
26:22.2,115,34695, engValue_t,-1305
26:22.3,115,34675, engValue_t,-1325
26:22.3,115,34702, engValue_t,-1298
26:22.3,115,34642, engValue_t,-1358
26:22.3,115,34604, engValue_t,-1396
26:22.3,115,34623, engValue_t,-1377
26:22.3,115,34623, engValue_t,-1377
26:22.3,115,34623, engValue_t,-1377
26:22.3,115,34691, engValue_t,-1309
26:22.3,115,34722, engValue_t,-1278
26:22.4,115,34722, engValue_t,-1278
26:22.4,115,34716, engValue_t,-1284
26:22.4,115,34640, engValue_t,-1360
26:22.4,115,34572, engValue_t,-1428
26:22.4,115,34572, engValue_t,-1428
26:22.4,115,34596, engValue_t,-1404
26:22.4,115,34631, engValue_t,-1369
26:22.4,115,34631, engValue_t,-1369
26:22.4,115,34605, engValue_t,-1395
26:22.4,115,34602, engValue_t,-1398
26:22.5,115,34550, engValue_t,-1450
26:22.5,115,34513, engValue_t,-1487
26:22.5,115,34548, engValue_t,-1452
26:22.5,115,34531, engValue_t,-1469
26:22.5,115,34567, engValue_t,-1433
26:22.5,115,34607, engValue_t,-1393
26:22.5,115,34602, engValue_t,-1398
26:22.5,115,34631, engValue_t,-1369
26:22.5,115,34604, engValue_t,-1396
26:22.5,115,34580, engValue_t,-1420
26:22.5,115,34545, engValue_t,-1455
26:22.6,115,34531, engValue_t,-1469
26:22.6,115,34508, engValue_t,-1492
26:22.6,115,34548, engValue_t,-1452
26:22.6,115,34553, engValue_t,-1447
26:22.6,115,34556, engValue_t,-1444
26:22.6,115,34556, engValue_t,-1444
26:22.6,115,34526, engValue_t,-1474
26:22.6,115,34532, engValue_t,-1468
26:22.7,115,34510, engValue_t,-1490
26:22.7,115,34472, engValue_t,-1528
26:22.7,115,34453, engValue_t,-1547
26:22.7,115,34404, engValue_t,-1596
26:22.7,115,34424, engValue_t,-1576
26:22.7,115,34392, engValue_t,-1608
26:22.7,115,34386, engValue_t,-1614
26:22.7,115,34392, engValue_t,-1608
26:22.7,115,34405, engValue_t,-1595
26:22.7,115,34410, engValue_t,-1590
26:22.7,115,34418, engValue_t,-1582
